0,uc003zey.3,TMED10P1,35
647,uc004atj.3,WNK2,21
648,uc010mre.3,C9orf129,25
649,uc022bkc.1,BC039686,1
650,uc004atu.4,FAM120AOS,31
651,uc011lue.1,DQ594798,6
652,uc004atw.3,FAM120A,31
653,uc004aub.3,PHF2,18
654,uc022bkd.1,MIR4291,0
655,uc010mrh.3,BARX1,7
656,uc022bke.1,JB148981,0
657,uc010mrj.2,PTPDC1,34
658,uc022bkf.2,JB153432,16
659,uc022bkg.1,DM119500,28
660,uc022bkh.1,DM119504,10
661,uc004auk.4,MIRLET7DHG,2
662,uc004aul.2,MIRLET7D,5
663,uc004aum.1,ZNF169,24
664,uc004aup.1,NUTM2F,39
665,uc004auq.1,LOC100132077,24
666,uc004aur.3,HIATL1,29
667,uc004aut.1,BC080653,31
668,uc004auv.3,FBP2,24
669,uc004auw.4,FBP1,15
670,uc004ava.3,C9orf3,28
671,uc022bkj.1,MIR2278,0
672,uc004avf.3,AL137535,1
673,uc004avg.4,MIR23B,7
674,uc022bkk.1,MIR3074,13
675,uc004avh.3,FANCC,25
676,uc004avj.3,BC041030,43
677,uc004avk.4,PTCH1,24
678,uc022bkm.1,LOC100507346,34
679,uc004avp.4,LINC00476,21
680,uc004avt.4,ERCC6L2,27
681,uc022bkn.1,DQ588075,13
682,uc004avx.4,LINC00092,1
683,uc004avy.4,LOC158435,1
684,uc031teo.1,LOC158434,1
685,uc004awa.1,HSD17B3,29
686,uc004awc.3,SLC35D2,24
687,uc004awf.3,ZNF367,38
688,uc010msg.3,HABP4,22
689,uc004awj.3,CDC14B,28
690,uc004awm.3,AAED1,36
691,uc011luo.1,LOC441455,26
692,uc004awn.1,ZNF510,43
693,uc004awp.1,ZNF782,43
694,uc022bko.1,LOC100132781,4
695,uc011luq.2,LOC441454,27
696,uc022bkp.1,NUTM2G,45
697,uc004aws.3,HIATL2,32
698,uc004awt.3,CTSL2,32
699,uc004awv.3,LOC340508,5
700,uc004aww.1,AX747261,37
701,uc022bkq.1,DQ586768,0
702,uc022bkr.1,DQ578098,0
703,uc004awy.3,DQ587539,0
704,uc022bks.1,DQ590589,0
705,uc022bkt.1,DQ579969,0
706,uc004axb.2,BC070371,1
707,uc010msl.1,AK309476,81
708,uc004axd.2,ZNF322,131
709,uc004axg.2,CCDC180,28
710,uc011luu.2,LOC100499484,29
711,uc010msn.3,LOC286359,1
712,uc004axj.3,TDRD7,31
713,uc004axl.2,TMOD1,26
714,uc004axn.3,TSTD2,37
715,uc004axq.3,NCBP1,30
716,uc004axr.4,XPA,34
717,uc004axt.1,AX746764,0
718,uc004axu.3,FOXE1,10
719,uc004axv.1,C9orf156,31
720,uc004axy.4,HEMGN,58
721,uc004aya.3,ANP32B,18
722,uc004ayc.3,NANS,21
723,uc004ayd.2,TRIM14,21
724,uc004aym.3,CORO2A,23
725,uc011lvb.2,TBC1D2,24
726,uc004ays.3,GABBR2,24
727,uc004ayu.3,ANKS6,16
728,uc004ayz.3,GALNT12,27
729,uc004azb.2,COL15A1,28
730,uc004azc.3,TGFBR1,31
731,uc022bkv.1,5S_rRNA,1
732,uc004azf.3,ALG2,40
733,uc004azh.3,SEC61B,24
734,uc004azm.2,NAMA,1
735,uc022bkw.1,NAMA_1,0
736,uc022bkx.1,NAMA_2,1
737,uc004bad.1,AK057451,1
738,uc004baf.1,NR4A3,29
739,uc004baj.4,LOC441461,1
740,uc004bal.4,STX17,35
741,uc004bam.3,ERP44,31
742,uc004bap.2,INVS,27
743,uc004bas.3,TEX10,39
744,uc004bav.1,AK056351,4
745,uc004bay.2,MSANTD3-TMEFF1,29
746,uc004bba.3,MURC,39
747,uc022blc.1,DQ580140,44
748,uc004bbb.3,LPPR1,23
749,uc010mtd.3,BAAT,32
750,uc004bbe.2,MRPL50,39
751,uc004bbh.2,ZNF189,43
752,uc004bbk.2,ALDOB,28
753,uc004bbl.1,AK094413,0
754,uc004bbm.3,TMEM246,31
755,uc004bbn.3,RNF20,40
756,uc004bbp.2,GRIN3A,36
757,uc004bbr.3,PPP3R2,34
758,uc004bbs.2,CYLC2,42
759,uc004bbt.3,BC035187,17
760,uc011lvl.2,SMC2,32
761,uc011lvm.2,OR13F1,57
762,uc011lvn.2,OR13C4,60
763,uc004bcb.1,OR13C3,67
764,uc011lvo.2,OR13C8,63
765,uc011lvp.2,OR13C5,74
766,uc011lvq.2,OR13C2,82
767,uc011lvr.2,OR13C9,68
768,uc011lvs.2,OR13D1,84
769,uc004bci.3,NIPSNAP3B,31
770,uc004bck.4,LOC286367,1
771,uc004bcl.3,ABCA1,31
772,uc010mti.1,ABCA1,0
773,uc010mtj.1,AK311445,1
774,uc022blg.1,7SK,0
775,uc004bcn.3,SLC44A1,33
776,uc004bcq.2,FSD1L,38
777,uc004bcs.3,FKTN,29
778,uc004bct.3,TAL2,17
779,uc004bcu.2,TMEM38B,38
780,uc004bcw.3,BC039487,1
781,uc004bcx.3,BC017988,1
782,uc004bcy.1,AK093363,1
783,uc022blh.1,5S_rRNA,0
784,uc004bcz.3,ZNF462,47
785,uc022bli.1,MIR548Q,47
786,uc004bdc.1,AK097706,16
787,uc004bde.3,RAD23B,30
788,uc004bdg.3,KLF4,23
789,uc022bll.1,5S_rRNA,0
790,uc004bdi.3,ACTL7B,24
791,uc004bdj.1,ACTL7A,25
792,uc004bdm.4,IKBKAP,29
793,uc004bdn.3,FAM206A,29
794,uc004bdo.1,CTNNAL1,27
795,uc022blm.1,5_8S_rRNA,7
796,uc004bdt.4,TMEM245,29
797,uc004bdu.1,MIR32,41
798,uc004bdv.3,AL390170,0
799,uc004bdw.1,FRRS1L,36
800,uc004bdx.1,AX747119,1
801,uc004bdy.2,AX747119,0
802,uc004bdz.1,EPB41L4B,25
803,uc004bed.2,PTPN3,23
804,uc004bej.4,PALM2-AKAP2,27
805,uc022blo.1,Mir_548,0
806,uc022blp.1,TRNA_Arg,0
807,uc011lwk.2,C9orf152,29
808,uc004bep.2,TXN,17
809,uc004bes.3,TXNDC8,28
810,uc010mtz.3,SVEP1,52
811,uc022blr.1,U6,1
812,uc022bls.1,U6,0
813,uc022blv.1,MUSK,52
814,uc004bfc.3,LPAR1,35
815,uc022blw.1,Y_RNA,0
816,uc011lwp.2,OR2K2,41
817,uc004bfe.1,KIAA0368,42
818,uc022blx.1,5S_rRNA,1
819,uc004bff.2,ZNF483,38
820,uc004bfh.2,PTGR1,23
821,uc022bly.1,LRRC37A5P,36
822,uc004bfl.3,DNAJC25,32
823,uc004bfr.3,C9orf84,34
824,uc004bft.3,UGCG,28
825,uc022blz.1,MIR4668,36
826,uc022bma.1,MIR3134,29
827,uc004bfu.3,SUSD1,31
828,uc004bfx.3,PTBP3,28
829,uc022bmb.1,5S_rRNA,0
830,uc004bga.2,HSDL2,24
831,uc004bge.1,AK131020,13
832,uc004bgf.1,KIAA1958,40
833,uc004bgg.3,INIP,39
834,uc004bgj.4,SNX30,26
835,uc022bmc.1,TRNA_Trp,0
836,uc004bgk.3,SLC46A2,20
837,uc011lwy.2,ZNF883,27
838,uc004bgm.1,ZFP37,48
839,uc004bgn.5,FAM225B,1
840,uc004bgo.3,FAM225A,2
841,uc004bgq.3,SLC31A2,49
842,uc004bgs.2,FKBP15,35
843,uc004bgu.3,SLC31A1,31
844,uc004bgw.2,CDC26,69
845,uc004bgx.3,PRPF4,35
846,uc004bgz.3,RNF183,16
847,uc004bhb.3,WDR31,1
848,uc004bhe.3,WDR31,26
849,uc004bhg.4,BSPRY,21
850,uc004bhi.1,HDHD3,33
851,uc011lxf.2,ALAD,12
852,uc031tet.1,POLE3,16
853,uc004bhp.3,C9orf43,30
854,uc004bhq.4,RGS3,25
855,uc022bmf.1,Mir_584,7
856,uc004bic.3,ZNF618,27
857,uc004bie.4,AMBP,16
858,uc004bif.3,KIF12,21
859,uc011lxl.2,COL27A1,23
860,uc011lxm.2,MIR455,18
861,uc004bik.4,ORM1,23
862,uc004bis.3,AKNA,19
863,uc004biz.4,DFNB31,17
864,uc004bjc.3,ATP6V1G1,17
865,uc004bjd.4,C9orf91,21
866,uc022bmg.1,LOC100505478,1
867,uc004bjh.3,TNFSF15,29
868,uc022bmh.1,Mir_633,0
869,uc004bji.2,TNFSF8,34
870,uc004bjj.4,TNC,34
871,uc004bjk.1,1-Dec,14
872,uc022bmk.1,U2,0
873,uc004bjm.3,LINC00474,16
874,uc004bjn.3,PAPPA,27
875,uc004bjt.2,ASTN2,23
876,uc004bju.1,LOC100128505,1
877,uc004bjx.2,TRIM32,35
878,uc022bmp.1,SNORA70C,19
879,uc022bmq.1,7SK,0
880,uc004bjz.4,TLR4,42
881,uc004bkc.2,DBC1,28
882,uc011lxv.1,MIR147A,33
883,uc022bmr.1,TRNA,0
884,uc004bkf.4,CDK5RAP2,28
885,uc022bms.1,MEGF9,48
886,uc004bkm.1,FBXW2,33
887,uc011lyd.1,LOC100288842,51
888,uc004bko.4,PSMD5,36
889,uc004bkq.3,LOC253039,1
890,uc004bks.1,PHF19,22
891,uc010mvl.2,TRAF1,28
892,uc004bkv.3,C5,30
893,uc004bkx.1,CNTRL,34
894,uc004blc.3,RAB14,30
895,uc004blf.1,GSN,20
896,uc004blh.4,STOM,28
897,uc004bll.1,GGTA1P,17
898,uc022bmt.1,Metazoa_SRP,1
899,uc004bln.3,DAB2IP,16
900,uc011lyl.2,TTLL11,22
901,uc004bls.1,BC039180,1
902,uc022bmu.1,Mir_584,0
903,uc022bmv.1,MIR4478,0
904,uc004blv.3,NDUFA8,21
905,uc004blw.2,MORN5,18
906,uc004blx.4,LHX6,8
907,uc004bma.2,RBM18,22
908,uc010mwa.3,MRRF,40
909,uc004bmg.2,PTGS1,24
910,uc011lyv.2,OR1J2,0
911,uc011lyu.2,OR1J1,0
912,uc011lyw.2,OR1J4,0
913,uc004bmn.1,OR1N1,0
914,uc011lyx.2,OR1N2,0
915,uc004bmp.1,OR1L8,0
916,uc011lyy.2,OR1Q1,0
917,uc011lyz.2,OR1B1,0
918,uc022bmz.1,OR1L1,0
919,uc011lzb.2,OR1L3,0
920,uc004bmu.1,OR1L4,0
921,uc022bna.1,OR1L6,0
922,uc011lzd.2,OR5C1,0
923,uc011lze.2,OR1K1,0
924,uc004bmy.3,BC010186,0
925,uc004bmz.2,PDCL,0
926,uc004bnb.1,AL833455,1
927,uc010mwc.1,RC3H2,1
928,uc004bnf.1,SNORD90,0
929,uc004bnh.4,ZBTB6,1
930,uc004bnk.3,ZBTB26,2
931,uc011lzh.2,RABGAP1,1
932,uc011lzk.3,GPR21,0
933,uc004bnp.4,MIR600HG,0
934,uc004bnq.3,DQ582309,0
935,uc004bns.3,STRBP,1
936,uc004bnx.1,CRB2,0
937,uc004bnz.1,DENND1A,22
938,uc022bnd.1,MIR601,0
939,uc022bne.1,TRNA_Gln,0
940,uc004bod.1,AK131516,1
941,uc004boe.1,LHX2,21
942,uc004boh.3,NEK6,19
943,uc004boj.4,PSMB7,21
944,uc010mwl.3,LOC100129034,15
945,uc010mwn.3,GPR144,7
946,uc004boo.1,NR5A1,20
947,uc004bor.1,NR6A1,23
948,uc004bos.3,AB074162,0
949,uc004bot.3,MIR181A2,18
950,uc004bou.3,MIR181B2,10
951,uc004bov.3,OLFML2A,18
952,uc011lzo.3,WDR38,23
953,uc004boy.1,RPL35,19
954,uc004bpa.4,ARPC5L,19
955,uc004bpc.3,GOLGA1,31
956,uc004bpd.3,SCAI,27
957,uc004bpf.2,AX748313,1
958,uc004bpg.4,PPP6C,31
959,uc004bpi.3,RABEPK,29
960,uc004bpn.3,HSPA5,37
961,uc004bpr.3,GAPVD1,33
962,uc004bpv.3,MAPKAP1,29
963,uc004bqb.3,PBX3,23
964,uc004bqf.1,BC031239,0
965,uc004bqh.2,MVB12B,26
966,uc022bnj.1,NRON,1
967,uc022bnk.1,SNORD116,0
968,uc022bnl.1,Mir_1302,9
969,uc004bqj.3,LMX1B,8
970,uc004bqk.1,AX747444,1
971,uc010mxf.3,ZBTB43,30
972,uc004bqm.4,ZBTB34,66
973,uc004bqo.2,RALGPS1,23
974,uc004bqr.1,ANGPTL2,32
975,uc011mae.2,GARNL3,34
976,uc004bqu.4,SLC2A8,22
977,uc004bqw.4,ZNF79,34
978,uc004bqy.2,RPL12,36
979,uc004bra.1,SNORA65,33
980,uc004brd.2,LRSAM1,17
981,uc004brf.1,AX747547,6
982,uc004brh.3,FAM129B,20
983,uc004brk.2,STXBP1,25
984,uc022bnp.1,MIR3911,56
985,uc004bro.3,PTRH1,18
986,uc004brn.1,C9orf117,17
987,uc004brq.1,TTC16,17
988,uc004brs.4,TOR2A,13
989,uc004bsc.3,SH2D3C,18
990,uc022bnr.1,MIR3960,2
991,uc004bse.2,CDK9,20
992,uc004bsg.1,FPGS,22
993,uc031tfe.1,ENG,3
994,uc004bsj.5,ENG,17
995,uc004bsl.1,AK057719,15
996,uc022bns.1,Y_RNA,0
997,uc022bnt.1,5S_rRNA,0
998,uc004bsm.4,AK1,12
999,uc022bnu.1,MIR4672,0
1000,uc004bso.1,ST6GALNAC6,14
1001,uc004bss.3,ST6GALNAC4,14
1002,uc011mao.2,PIP5KL1,9
1003,uc004bsv.2,DPM2,14
1004,uc004bsx.2,FAM102A,18
1005,uc004bta.3,NAIF1,25
1006,uc004btb.4,SLC25A25,26
1007,uc004btg.1,LOC100289019,1
1008,uc004bti.4,PTGES2,14
1009,uc004btn.3,LOC389791,0
1010,uc004bto.1,LCN2,30
1011,uc004btp.1,C9orf16,8
1012,uc011mas.2,CIZ1,24
1013,uc022bob.1,DNM1,28
1014,uc004bue.1,MIR199B,11
1015,uc022boc.1,MIR3154,2
1016,uc004buf.1,DQ575742,26
1017,uc011maw.2,GOLGA2,32
1018,uc004bui.3,DQ571464,29
1019,uc022bod.1,JB175342,68
1020,uc022boe.1,DQ583972,74
1021,uc022bof.1,Metazoa_SRP,9
1022,uc022bog.1,DQ583692,41
1023,uc004bun.2,DQ594309,13
1024,uc004bup.3,SWI5,26
1025,uc004buq.1,TRUB2,19
1026,uc004bur.4,COQ4,17
1027,uc022boh.1,TRNA_Arg,0
1028,uc004but.3,SLC27A4,28
1029,uc011may.2,URM1,30
1030,uc004bux.1,MIR219-2,2
1031,uc022boi.1,MIR2964A,2
1032,uc004buz.4,CERCAM,21
1033,uc004bvc.3,ODF2,21
1034,uc004bvg.3,BC094874,6
1035,uc004bvj.3,GLE1,31
1036,uc022bok.1,U7,0
1037,uc004bvm.4,SPTAN1,29
1038,uc004bvq.1,WDR34,17
1039,uc022bol.1,SET,30
1040,uc004bvv.1,Y16709,0
1041,uc004bvw.3,PKN3,21
1042,uc004bvy.3,ZDHHC12,16
1043,uc031tfi.1,LOC100506100,4
1044,uc004bwa.2,ZER1,22
1045,uc010myj.3,TBC1D13,21
1046,uc004bwc.3,ENDOG,6
1047,uc004bwd.3,C9orf114,24
1048,uc004bwh.3,CCBL1,26
1049,uc010myp.3,LRRC8A,27
1050,uc004bwp.2,PHYHD1,25
1051,uc004bwr.3,DOLK,42
1052,uc004bws.2,NUP188,32
1053,uc004bwv.3,SH3GLB2,15
1054,uc004bxa.3,FAM73B,16
1055,uc004bxc.3,DOLPP1,23
1056,uc004bxh.3,CRAT,18
1057,uc004bxm.2,PPP2R4,23
1058,uc010myt.1,IER5L,5
1059,uc010myu.1,AK308944,25
1060,uc004bxs.2,C9orf106,16
1061,uc004bxt.1,AX747401,1
1062,uc004bxu.3,BC094873,1
1063,uc004bxy.2,LOC100506190,37
1064,uc004bya.1,BC037833,1
1065,uc004byc.4,C9orf50,19
1066,uc004byd.1,NTMT1,23
1067,uc004byf.2,ASB6,18
1068,uc004byh.3,PRRX2,10
1069,uc022bop.1,Mir_652,0
1070,uc004byi.3,PTGES,15
1071,uc004byk.1,TOR1B,29
1072,uc004byl.3,TOR1A,33
1073,uc004byp.3,C9orf78,25
1074,uc004byr.3,USP20,22
1075,uc004byw.1,FNBP1,43
1076,uc004bzd.2,GPR107,23
1077,uc022boq.1,Mir_562,0
1078,uc004bzf.3,AK026244,4
1079,uc004bzg.2,GPR107,2
1080,uc004bzh.1,AK128673,30
1081,uc004bzi.2,NCS1,13
1082,uc004bzj.3,DKFZp434P0216,12
1083,uc004bzl.3,AK074396,19
1084,uc004bzm.3,ASS1,20
1085,uc011mby.2,LOC100272217,1
1086,uc004bzr.1,FUBP3,19
1087,uc004bzt.1,PRDM12,12
1088,uc004bzu.2,EXOSC2,27
1089,uc004bzv.3,ABL1,28
1090,uc004bzx.1,AX748265,1
1091,uc011mcb.2,QRFP,29
1092,uc004bzz.3,FIBCD1,9
1093,uc004caa.1,LAMC3,16
1094,uc004cad.2,AIF1L,25
1095,uc004cag.3,NUP214,34
1096,uc004cak.3,FAM78A,17
1097,uc004cal.2,PPAPDC3,14
1098,uc004can.4,PRRC2B,30
1099,uc004caq.3,SNORD62A,39
1100,uc004car.3,SNORD62A,74
1101,uc004cas.1,LQFBS-1,1
1102,uc004cav.3,POMT1,28
1103,uc031tfj.1,UCK1,22
1104,uc022bos.1,RAPGEF1,25
1105,uc022bow.1,DD413682,18
1106,uc004cbe.2,MED27,16
1107,uc004cbh.2,NTNG2,12
1108,uc004cbk.3,SETX,42
1109,uc004cbl.3,TTF1,41
1110,uc004cbn.3,C9orf171,14
1111,uc004cbp.1,BARHL1,23
1112,uc004cbq.1,DDX31,26
1113,uc010mzv.3,GTF3C4,38
1114,uc004cbu.1,AK8,16
1115,uc004cby.1,C9orf9,31
1116,uc004cca.2,TSC1,29
1117,uc004ccf.3,AJ011378,2
1118,uc004ccg.3,GFI1B,11
1119,uc004ccj.4,GTF3C5,22
1120,uc010naa.2,CEL,24
1121,uc011mcu.1,CELP,17
1122,uc004ccr.3,RALGDS,17
1123,uc004ccz.3,OBP2B,20
1124,uc004cda.1,ABO,28
1125,uc004cdb.4,SURF6,32
1126,uc004cdc.3,MED22,22
1127,uc004cde.1,RPL7A,50
1128,uc010nah.3,SNORD24,53
1129,uc010nai.1,SNORD36B,50
1130,uc010naj.3,SNORD36A,76
1131,uc010nak.3,SNORD36C,67
1132,uc004cdh.1,SURF1,62
1133,uc004cdi.2,SURF2,39
1134,uc004cdj.3,SURF4,27
1135,uc004cdk.3,C9orf96,33
1136,uc004cdm.3,REXO4,49
1137,uc004cdv.4,ADAMTS13,25
1138,uc011mdh.1,CACFD1,28
1139,uc004cee.3,SLC2A6,22
1140,uc011mdk.2,TMEM8C,23
1141,uc004cei.3,ADAMTSL2,33
1142,uc011mdm.2,FAM163B,6
1143,uc004cel.3,DBH,21
1144,uc031tfk.1,DBH-AS1,23
1145,uc004cep.4,SARDH,25
1146,uc004ces.3,VAV2,20
1147,uc004ceu.3,LINC00094,1
1148,uc004cew.3,BRD3,27
1149,uc004cey.3,WDR5,36
1150,uc010nap.1,RNU6ATAC,0
1151,uc004cfa.1,RXRA,11
1152,uc004cfb.2,RXRA,20
1153,uc022bpa.1,MIR4669,0
1154,uc031tfl.1,COL5A1,23
1155,uc004cff.3,LOC101448202,18
1156,uc022bpb.1,MIR3689A,1
1157,uc022bpc.1,MIR3689C,0
1158,uc022bpd.1,MIR3689D1,0
1159,uc022bpe.1,MIR3689B,0
1160,uc022bpf.1,MIR3689D2,0
1161,uc022bph.1,MIR3689F,1
1162,uc004cfg.1,FCN2,29
1163,uc004cfi.3,FCN1,44
1164,uc004cfl.4,OLFM1,28
1165,uc031tfm.1,LOC401557,27
1166,uc004cfo.3,C9orf62,26
1167,uc004cfp.4,LOC100506599,1
1168,uc004cfq.2,AK096249,1
1169,uc004cfr.1,PPP1R26,43
1170,uc004cft.1,C9orf116,19
1171,uc004cfv.5,MRPS2,36
1172,uc004cfy.3,BC015688,35
1173,uc022bpk.1,LCN1,22
1174,uc004cgb.3,OBP2A,27
1175,uc004cgd.1,PAEP,44
1176,uc004cgh.1,LOC100130954,1
1177,uc010nbd.1,GLT6D1,41
1178,uc004cgk.2,LCN9,44
1179,uc010nbe.3,SOHLH1,18
1180,uc004cgm.2,BC101937,7
1181,uc011mdq.2,KCNT1,19
1182,uc004cgr.4,CAMSAP1,55
1183,uc004cgt.3,UBAC1,38
1184,uc004cgv.4,NACC2,11
1185,uc004cgx.5,C9orf69,9
1186,uc022bpl.1,RBSG2,2
1187,uc004cgz.3,LHX3,10
1188,uc010nbi.2,QSOX2,31
1189,uc011mdt.1,DKFZP434A062,1
1190,uc004chd.2,GPSM1,10
1191,uc004chf.2,DNLZ,20
1192,uc004chg.3,CARD9,25
1193,uc004chh.3,SNAPC4,33
1194,uc004chi.3,SDCCAG3,27
1195,uc004chl.3,PMPCA,33
1196,uc004cho.3,INPP5E,18
1197,uc004chx.3,SEC16A,48
1198,uc004chy.3,C9orf163,25
1199,uc004chz.3,NOTCH1,21
1200,uc022bpq.1,MIR4673,57
1201,uc022bpr.1,MIR4674,0
1202,uc004cib.1,AX747706,2
1203,uc004cic.3,AF161442,1
1204,uc004cih.3,EGFL7,16
1205,uc022bps.1,MIR126,23
1206,uc004cii.1,AGPAT2,18
1207,uc004cik.3,FAM69B,17
1208,uc004cim.2,SNHG7,21
1209,uc011meb.2,SNHG7,22
1210,uc004civ.3,LCN10,16
1211,uc004ciy.2,LCN6,26
1212,uc004ciz.1,LOC100128593,18
1213,uc004cjb.1,LCN8,41
1214,uc004cjd.3,LCN15,21
1215,uc004cje.4,TMEM141,29
1216,uc004cjf.3,KIAA1984,26
1217,uc004cjg.1,KIAA1984-AS1,21
1218,uc004cjj.1,RABL6,29
1219,uc022bpu.1,MIR4292,0
1220,uc011meh.2,C9orf172,10
1221,uc004cjq.4,PHPT1,39
1222,uc004cjs.3,MAMDC4,25
1223,uc004cjt.1,EDF1,30
1224,uc004cjv.3,TRAF2,21
1225,uc022bpw.1,MIR4479,0
1226,uc004cjw.3,BC034456,1
1227,uc004cjx.3,FBXW5,15
1228,uc004cka.2,C8G,12
1229,uc004ckb.3,LCN12,14
1230,uc004cke.3,PTGDS,31
1231,uc004ckh.1,LCNL1,25
1232,uc004cki.3,C9orf142,30
1233,uc004ckj.1,CLIC3,19
1234,uc022bpy.1,ABCA2,18
1235,uc004ckp.1,C9orf139,35
1236,uc004ckq.2,FUT7,30
1237,uc004ckt.2,NPDC1,10
1238,uc004ckw.2,ENTPD2,95
1239,uc011men.2,SAPCD2,23
1240,uc010ncb.3,UAP1L1,31
1241,uc004clb.3,LOC100289341,2
1242,uc004cld.3,MAN1B1,101
1243,uc004clh.3,DPP7,17
1244,uc004cln.3,GRIN1,30
1245,uc004clp.2,LRRC26,5
1246,uc022bqc.1,MIR3621,6
1247,uc004clr.1,ANAPC2,27
1248,uc004cls.2,SSNA1,13
1249,uc004clu.3,TPRN,20
1250,uc004clv.3,TMEM203,19
1251,uc004clx.3,NDOR1,37
1252,uc004clz.2,RNF208,6
1253,uc004cma.1,AK128153,12
1254,uc004cmb.3,C9orf169,14
1255,uc022bqe.1,RNF224,4
1256,uc004cmf.1,SLC34A3,27
1257,uc004cmh.1,TUBB4B,72
1258,uc031tfw.1,TUBB2C,90
1259,uc004cmi.1,FAM166A,32
1260,uc022bqg.1,LOC100129722,29
1261,uc004cmk.2,C9orf173,29
1262,uc004cmm.4,NELFB,23
1263,uc004cmn.3,TOR4A,6
1264,uc004cmo.2,NRARP,10
1265,uc004cmp.2,EXD3,11
1266,uc004cmu.3,NOXA1,24
1267,uc004cmw.3,ENTPD8,19
1268,uc004cna.3,NSMF,37
1269,uc010ncj.1,PNPLA7,24
1270,uc004cnh.4,MRPL41,16
1271,uc004cnk.1,WDR85,47
1272,uc031tfx.1,WDR85,51
1273,uc004cno.1,ZMYND19,43
1274,uc004cns.3,ARRDC1,44
1275,uc004cnz.3,C9orf37,21
1276,uc011mfc.2,EHMT1,31
1277,uc010nco.3,FLJ40292,3
1278,uc022bqm.1,MIR602,50
1279,uc004cof.1,AK128414,31
1280,uc004cog.3,CACNA1B,37
1281,uc010ncq.3,TUBBP5,69
1282,uc011mfe.1,FAM157B,18
1283,uc011mff.2,DQ577244,8
1284,uc004coq.4,DQ582201,149
1285,uc022bqo.2,JB137816,185
1286,uc004cor.1,DQ582265,142
1287,uc004cos.5,TVAS5,157
1288,uc022bqp.1,JA429830,190
1289,uc022bqq.1,JA429831,167
